Class,Obfuscation Level,FuzzyArcFace Similarity,ArcFace Similarity,FuzzyArcFace1 Similarity,FuzzyArcFace2 Similarity,FuzzyArcFace3 Similarity
150,20.0,,0.828664,0.8338579,0.7864422,0.80883557
150,25.0,,0.80454713,0.761644,0.7242892,0.7744492
150,30.0,,0.73941034,0.75943214,0.718246,0.76783067
151,5.0,,0.9589429,0.9539448,0.9505677,0.97086835
151,10.0,,0.915371,0.904443,0.88439584,0.9408812
151,15.0,,0.85534346,0.8704381,0.862085,0.9261025
151,20.0,,0.850098,0.82850087,0.85385257,0.8933108
151,25.0,,0.82571614,0.8194978,0.807936,0.86742646
151,30.0,,0.7899152,0.7980432,0.80406475,0.8588966
152,5.0,,0.9644208,0.9552171,0.9632409,0.96317965
152,10.0,,0.9348982,0.92040074,0.9400928,0.9366998
152,15.0,,0.89684033,0.8928868,0.8802681,0.89738035
152,20.0,,0.8862193,0.8290021,0.8694567,0.8807032
152,25.0,,0.8560806,0.8043686,0.75725466,0.8326124
152,30.0,,0.81787926,0.73000616,0.7695848,0.796355
153,5.0,,0.9687166,0.95487976,0.9558887,0.9639029
153,10.0,,0.9327302,0.8757113,0.8973822,0.90099823
153,15.0,,0.9185564,0.8662859,0.8562569,0.8875984
153,20.0,,0.8970249,0.85483664,0.86075217,0.8737999
153,25.0,,0.8506916,0.8164953,0.8274307,0.8295809
153,30.0,,0.8355593,0.78543496,0.7629688,0.81121486
154,5.0,,0.9642091,0.97160447,0.97523314,0.9805721
154,10.0,,0.9380349,0.94520193,0.95235574,0.9592079
154,15.0,,0.9110509,0.92922235,0.92727554,0.93621993
154,20.0,,0.87037516,0.8858859,0.8946633,0.9046747
154,25.0,,0.8410158,0.87409294,0.86600506,0.8923753
154,30.0,,0.8256273,0.84184295,0.821493,0.86414456
155,5.0,,0.9622774,0.94683653,0.9532801,0.96217245
155,10.0,,0.9271785,0.88451034,0.91441345,0.9302282
155,15.0,,0.88061535,0.8179926,0.8351393,0.8923965
155,20.0,,0.87753284,0.82896864,0.8332122,0.8946053
155,25.0,,0.84795666,0.7703118,0.7797711,0.8474305
155,30.0,,0.8637421,0.7994395,0.8062017,0.8458805
156,5.0,,0.91350806,0.9169413,0.91949797,0.9382752
156,10.0,,0.8702112,0.79545283,0.852706,0.86161363
156,15.0,,0.8266381,0.78992236,0.7926501,0.8388467
156,20.0,,0.8303366,0.7459484,0.73375106,0.80370086
156,25.0,,0.75479597,0.69589907,0.72848004,0.7718073
156,30.0,,0.7071197,0.6662016,0.63880426,0.71348745
157,5.0,,0.97068685,0.9502743,0.9566991,0.97277725
157,10.0,,0.9251062,0.8887369,0.9094729,0.92981815
157,15.0,,0.9267437,0.89396983,0.9075933,0.90897834
157,20.0,,0.8798804,0.79906446,0.8619833,0.87494594
157,25.0,,0.84848034,0.7917221,0.83064693,0.8494766
157,30.0,,0.8206737,0.77866805,0.7834579,0.8083492
158,5.0,,0.9686956,0.957307,0.9662303,0.9686241
158,10.0,,0.93390316,0.91655755,0.9143931,0.9435564
158,15.0,,0.9141807,0.8790217,0.88881576,0.9165113
158,20.0,,0.8983066,0.87192994,0.8724846,0.89096355
158,25.0,,0.84399515,0.8052641,0.798127,0.85347915
158,30.0,,0.8346711,0.8264608,0.8002579,0.8642804
159,5.0,,0.98109126,0.9791729,0.9769433,0.9817946
159,10.0,,0.96939653,0.9612551,0.96527404,0.97607946
159,15.0,,0.9469382,0.9406629,0.9475465,0.9503164
159,20.0,,0.92891705,0.9214024,0.91309756,0.9359271
159,25.0,,0.92862207,0.9136823,0.90519273,0.9266844
159,30.0,,0.8792981,0.8803314,0.85401076,0.9012042
160,5.0,,0.97319025,0.9609827,0.97165334,0.9804072
160,10.0,,0.9252339,0.9017655,0.90310544,0.9388921
160,15.0,,0.907005,0.8742081,0.90703714,0.9306489
160,20.0,,0.84474146,0.79663146,0.8801216,0.88037735
160,25.0,,0.8388054,0.8217631,0.8417351,0.8879052
160,30.0,,0.84222245,0.79456484,0.8336199,0.8551715
161,5.0,,0.93271226,0.90562457,0.9238306,0.934859
161,10.0,,0.8722772,0.81135505,0.8519241,0.8705983
161,15.0,,0.83959764,0.7958285,0.80009377,0.8447038
161,20.0,,0.77315253,0.7336685,0.74333733,0.8311637
161,25.0,,0.7943237,0.71852875,0.6973487,0.7813563
161,30.0,,0.70348597,0.6903801,0.6686624,0.6947327
162,5.0,,0.9871617,0.9819481,0.98817813,0.9917611
162,10.0,,0.9709552,0.95773154,0.9762483,0.97506297
162,15.0,,0.9334298,0.92733324,0.9635531,0.96217424
162,20.0,,0.9306411,0.91477835,0.9450455,0.9482637
162,25.0,,0.9219846,0.8952857,0.9282304,0.93777585
162,30.0,,0.90460575,0.8671621,0.9181602,0.9265067
163,5.0,,0.97669667,0.97586995,0.9805683,0.98549014
163,10.0,,0.9472238,0.948945,0.9501973,0.967823
163,15.0,,0.92778754,0.8967301,0.90213054,0.9322215
163,20.0,,0.89031154,0.8972514,0.891538,0.92556316
163,25.0,,0.8774762,0.8468487,0.8551227,0.90227526
163,30.0,,0.83526343,0.82335836,0.8284308,0.87931395
164,5.0,,0.97517765,0.9645728,0.97416353,0.9804989
164,10.0,,0.9676353,0.9458142,0.9629891,0.97071844
164,15.0,,0.9411199,0.92011195,0.937905,0.95682573
164,20.0,,0.9085931,0.8474827,0.9034634,0.919323
164,25.0,,0.91215235,0.8659714,0.900372,0.9270879
164,30.0,,0.85010874,0.80277437,0.86403435,0.8781861
165,5.0,,0.9785417,0.96403503,0.97610927,0.98335564
165,10.0,,0.9618744,0.93258274,0.9466187,0.9665441
165,15.0,,0.9445341,0.91275704,0.91824317,0.95119435
165,20.0,,0.90558517,0.88359046,0.8758268,0.93462676
165,25.0,,0.8944554,0.856777,0.8607418,0.91049796
165,30.0,,0.8715507,0.8167046,0.8274183,0.9080485
166,5.0,,0.9434052,0.908357,0.9489995,0.94920933
166,10.0,,0.895135,0.8487836,0.8560803,0.88903654
166,15.0,,0.87093943,0.76880336,0.845712,0.8701197
166,20.0,,0.774368,0.7628882,0.8069646,0.8432193
166,25.0,,0.75689846,0.7186906,0.78266054,0.7810035
166,30.0,,0.72011614,0.61848503,0.6347488,0.74259007
167,5.0,,0.99174,0.9887149,0.9907045,0.99285746
167,10.0,,0.98590624,0.97115517,0.98362076,0.98009074
167,15.0,,0.97668445,0.95823216,0.96486884,0.9750312
167,20.0,,0.9690287,0.9571823,0.962745,0.96186566
167,25.0,,0.9414139,0.9114998,0.9185402,0.9348477
167,30.0,,0.92601854,0.9133503,0.93093103,0.93079954
168,5.0,,0.93495405,0.92354655,0.9387841,0.9692944
168,10.0,,0.8705541,0.853363,0.8739027,0.934132
168,15.0,,0.83688855,0.8067595,0.8221585,0.9144708
168,20.0,,0.79456294,0.72573555,0.8112923,0.8886006
168,25.0,,0.7761424,0.7648152,0.76002544,0.8430699
168,30.0,,0.72955537,0.706267,0.72493964,0.82497174
169,5.0,,0.9803001,0.97671974,0.97807336,0.9837976
169,10.0,,0.9577693,0.95151925,0.9613966,0.9677283
169,15.0,,0.93094504,0.9334269,0.93815804,0.9603625
169,20.0,,0.91295755,0.90728605,0.9012413,0.9300905
169,25.0,,0.90328765,0.88835436,0.88290524,0.91363513
169,30.0,,0.8622473,0.8513487,0.85662043,0.85879964
170,5.0,,0.98107415,0.9723025,0.9807531,0.9850039
170,10.0,,0.96025026,0.9364432,0.961542,0.95576954
170,15.0,,0.94294,0.90711147,0.93608546,0.9369761
170,20.0,,0.9047904,0.87151015,0.90401167,0.92693865
170,25.0,,0.8857816,0.8389105,0.8924001,0.9020232
170,30.0,,0.86132973,0.821008,0.8662015,0.8630014
171,5.0,,0.9527998,0.9339558,0.9245005,0.95829666
171,10.0,,0.8867118,0.8913021,0.9062533,0.9159882
171,15.0,,0.8404575,0.83708996,0.8425971,0.8391044
171,20.0,,0.8175344,0.7978504,0.84262586,0.8364078
171,25.0,,0.77597874,0.75744444,0.75712264,0.8000125
171,30.0,,0.7695322,0.7212964,0.7338582,0.74675167
172,5.0,,0.940244,0.9131734,0.9310014,0.94556785
172,10.0,,0.905275,0.8180814,0.8776522,0.8878975
172,15.0,,0.8550488,0.78033996,0.789125,0.8342693
172,20.0,,0.8431173,0.77108604,0.7892948,0.8013022
172,25.0,,0.76158005,0.7282149,0.7096267,0.7719802
172,30.0,,0.780428,0.7322981,0.76277685,0.75330895
173,5.0,,0.9803271,0.9723953,0.9724492,0.9649674
173,10.0,,0.9593145,0.9412749,0.95266056,0.94194216
173,15.0,,0.9359457,0.9320599,0.92501324,0.9294908
173,20.0,,0.92577827,0.8796081,0.9090062,0.89723414
173,25.0,,0.89774394,0.85730314,0.84994704,0.86951643
173,30.0,,0.86086744,0.8116637,0.815689,0.8318095
174,5.0,,0.9490786,0.91884285,0.9533337,0.96883357
174,10.0,,0.90765333,0.8838985,0.85384935,0.9212661
174,15.0,,0.86495066,0.844432,0.86710775,0.9012918
174,20.0,,0.83886176,0.7549029,0.82964927,0.8787171
174,25.0,,0.81471825,0.75109816,0.80816936,0.8621484
174,30.0,,0.8040717,0.71822697,0.7917462,0.8419049
175,5.0,,0.9759504,0.9694753,0.98126715,0.9841012
175,10.0,,0.9596071,0.93951297,0.963076,0.97066915
175,15.0,,0.9245652,0.87289906,0.9112207,0.95434713
175,20.0,,0.901007,0.87987375,0.9155021,0.9228948
175,25.0,,0.89622474,0.85967386,0.9063963,0.9269675
175,30.0,,0.87302816,0.8006725,0.89954185,0.905963
176,5.0,,0.8956355,0.8391316,0.8568184,0.8892356
176,10.0,,0.8385746,0.7952877,0.7596457,0.8479606
176,15.0,,0.7944391,0.6752992,0.6761515,0.73070383
176,20.0,,0.7555382,0.6799577,0.6216609,0.72410065
176,25.0,,0.71326804,0.6176163,0.5892055,0.68759984
176,30.0,,0.642034,0.47430974,0.5988283,0.64839166
177,5.0,,0.94252276,0.9288913,0.93027925,0.9597441
177,10.0,,0.8896087,0.85420364,0.8665039,0.9155749
177,15.0,,0.85031265,0.818072,0.7922572,0.8844319
177,20.0,,0.83311325,0.7936057,0.7767721,0.8710531
177,25.0,,0.74760264,0.77274036,0.78236455,0.8324452
177,30.0,,0.80195636,0.7142483,0.748839,0.72839105
178,5.0,,0.9221975,0.89265776,0.9025887,0.9344819
178,10.0,,0.8536833,0.7985331,0.84048736,0.8879221
178,15.0,,0.7916529,0.7823469,0.79212505,0.8530398
178,20.0,,0.7625654,0.7576086,0.7211323,0.782555
178,25.0,,0.7655074,0.64968187,0.68082875,0.75505924
178,30.0,,0.693479,0.6382827,0.64384997,0.69554377
179,5.0,,0.9826724,0.97896796,0.98544383,0.9879328
179,10.0,,0.95405877,0.94198054,0.9622769,0.9643137
179,15.0,,0.93618244,0.93286735,0.9468286,0.94725573
179,20.0,,0.91758007,0.90746415,0.91692835,0.935331
179,25.0,,0.90810496,0.8857072,0.91770065,0.9344323
179,30.0,,0.87438977,0.8616761,0.89009315,0.90996325
180,5.0,,0.9868462,0.9745889,0.98169947,0.9882975
180,10.0,,0.9706321,0.95467466,0.9669247,0.97495437
180,15.0,,0.9416089,0.9131576,0.9493115,0.95452213
180,20.0,,0.92588913,0.894507,0.9395545,0.93240243
180,25.0,,0.90513134,0.8621055,0.90095645,0.93206185
180,30.0,,0.88021916,0.8542989,0.8742533,0.9134214
181,5.0,,0.97396713,0.9610074,0.97653496,0.9805348
181,10.0,,0.95177937,0.94053596,0.96488905,0.96736753
181,15.0,,0.9255947,0.8964606,0.93107,0.9395072
181,20.0,,0.907415,0.8965701,0.90514934,0.9323793
181,25.0,,0.8809033,0.85726106,0.88611656,0.9037318
181,30.0,,0.8564046,0.83955336,0.8770383,0.89462596
182,5.0,,0.9472254,0.91484886,0.930984,0.9487857
182,10.0,,0.9025359,0.87445456,0.90651083,0.92638886
182,15.0,,0.84493715,0.8434534,0.85223204,0.88701093
182,20.0,,0.78142357,0.7708893,0.7709744,0.8639983
182,25.0,,0.7663118,0.77197796,0.7161526,0.8607606
182,30.0,,0.74146,0.7473022,0.76557654,0.8112338
183,5.0,,0.9258675,0.90497553,0.93307287,0.95436996
183,10.0,,0.86167485,0.88026077,0.88134605,0.92187774
183,15.0,,0.8437011,0.80563885,0.8362553,0.8784863
183,20.0,,0.80058414,0.76163614,0.80898535,0.87743247
183,25.0,,0.82959336,0.72964036,0.78937405,0.8558618
183,30.0,,0.8052384,0.7466028,0.7961541,0.81968886
184,5.0,,0.980335,0.96399343,0.9778273,0.98538655
184,10.0,,0.95842206,0.92680377,0.94913083,0.9677315
184,15.0,,0.94424516,0.9056824,0.9357873,0.9502408
184,20.0,,0.9085045,0.87374973,0.9019127,0.9362597
184,25.0,,0.8908426,0.84892166,0.8735349,0.92937726
184,30.0,,0.8755833,0.8370659,0.8222633,0.9081402
185,5.0,,0.9726284,0.96448237,0.9711781,0.9817178
185,10.0,,0.9584578,0.9462882,0.96349776,0.97209567
185,15.0,,0.92934406,0.90827835,0.9305645,0.94421273
185,20.0,,0.90165436,0.8807719,0.902253,0.9023449
185,25.0,,0.8527929,0.8519904,0.8824945,0.90169936
185,30.0,,0.86276734,0.81614834,0.8608295,0.87958515
186,5.0,,0.9716636,0.9567359,0.9706087,0.96867186
186,10.0,,0.9420938,0.89958286,0.93608576,0.94315916
186,15.0,,0.92253464,0.88751435,0.9180792,0.9187212
186,20.0,,0.9029605,0.8792095,0.8929289,0.9104013
186,25.0,,0.8469478,0.80383044,0.8678125,0.86924595
186,30.0,,0.8631259,0.7698887,0.8345528,0.8583241
187,5.0,,0.93149406,0.8960731,0.87985605,0.93325853
187,10.0,,0.84557503,0.8231012,0.8111353,0.8497637
187,15.0,,0.81869924,0.7624383,0.77621984,0.81762713
187,20.0,,0.75239426,0.69215465,0.6881475,0.7692413
187,25.0,,0.76708096,0.73582226,0.659196,0.75924104
187,30.0,,0.70853597,0.68110436,0.6302273,0.7265312
188,5.0,,0.8593661,0.8554045,0.86844116,0.89306325
188,10.0,,0.79386324,0.7965537,0.8066,0.8343779
188,15.0,,0.7391361,0.73837805,0.7758862,0.81884557
188,20.0,,0.6966585,0.64580935,0.66860163,0.74692607
188,25.0,,0.595521,0.64704907,0.64832574,0.69417876
188,30.0,,0.64974093,0.6305086,0.604588,0.70911133
189,5.0,,0.98982817,0.98344,0.9871929,0.9914329
189,10.0,,0.9731274,0.9639025,0.9723303,0.9782556
189,15.0,,0.9540911,0.94967574,0.9555726,0.97171134
189,20.0,,0.94026345,0.912935,0.9257713,0.9417818
189,25.0,,0.9306286,0.8952849,0.90600467,0.9404743
189,30.0,,0.91462696,0.893388,0.90368724,0.9269706
190,5.0,,0.8608645,0.8623008,0.8326454,0.88321817
190,10.0,,0.82203656,0.79836464,0.78754175,0.83424395
190,15.0,,0.7417998,0.72804487,0.6796961,0.72749585
190,20.0,,0.71511495,0.6289898,0.6009845,0.7347447
190,25.0,,0.7027751,0.6649641,0.5996125,0.647421
190,30.0,,0.6466756,0.6570215,0.6074832,0.67869514
191,5.0,,0.9951079,0.9949114,0.99523515,0.99690145
191,10.0,,0.98561865,0.9878016,0.98812014,0.99180233
191,15.0,,0.9806217,0.98322976,0.9787387,0.98640305
191,20.0,,0.9630169,0.96672684,0.9668399,0.97674227
191,25.0,,0.947276,0.9629401,0.9634344,0.97329557
191,30.0,,0.92830485,0.95459723,0.9513062,0.9575933
192,5.0,,0.9826961,0.9657485,0.975966,0.9849257
192,10.0,,0.96569335,0.9538145,0.94312704,0.9742993
192,15.0,,0.95347035,0.9262137,0.92289233,0.95560145
192,20.0,,0.9272909,0.90528387,0.90743124,0.94068485
192,25.0,,0.900172,0.8825758,0.88004565,0.93755853
192,30.0,,0.872585,0.8489439,0.8483787,0.90305275
193,5.0,,0.98131907,0.97531086,0.9828166,0.98468995
193,10.0,,0.9734834,0.9699473,0.9645605,0.97268385
193,15.0,,0.95088816,0.93956316,0.9526983,0.963419
193,20.0,,0.9332933,0.9158815,0.937894,0.9455615
193,25.0,,0.91318345,0.9134889,0.9219701,0.94264394
193,30.0,,0.88267803,0.8822022,0.89450544,0.90817463
194,5.0,,0.9863361,0.97925115,0.9825078,0.98711675
194,10.0,,0.9672282,0.96237653,0.961113,0.9745194
194,15.0,,0.9509385,0.9366734,0.9443769,0.96668917
194,20.0,,0.9232831,0.90666974,0.91864586,0.9404877
194,25.0,,0.9046022,0.90064293,0.9074709,0.9399181
194,30.0,,0.85454243,0.86009914,0.8658165,0.9050425
195,5.0,,0.986575,0.9812961,0.9846737,0.98535633
195,10.0,,0.97561216,0.9637805,0.97320926,0.97565246
195,15.0,,0.95827913,0.9501578,0.9695954,0.96628624
195,20.0,,0.9448391,0.9246813,0.9485369,0.95213574
195,25.0,,0.91634035,0.90248287,0.93562305,0.93826276
195,30.0,,0.8955851,0.87716305,0.9176304,0.91263056
196,5.0,,0.91256195,0.9016738,0.8940228,0.9395369
196,10.0,,0.8815877,0.84335244,0.8630384,0.8845095
196,15.0,,0.83200467,0.7699391,0.7404245,0.8157957
196,20.0,,0.77285504,0.6983463,0.6823067,0.82347006
196,25.0,,0.70847356,0.6842271,0.65645045,0.7647939
196,30.0,,0.7119174,0.6715214,0.6313178,0.7139782
197,5.0,,0.9712288,0.97538066,0.980665,0.9851297
197,10.0,,0.95355284,0.95319813,0.9658893,0.9739701
197,15.0,,0.9024138,0.909355,0.9280407,0.9528378
197,20.0,,0.855441,0.88714,0.89337295,0.9221711
197,25.0,,0.8428031,0.85362405,0.88482755,0.89385
197,30.0,,0.81326634,0.8556008,0.84177655,0.87064326
198,5.0,,0.96248585,0.9350168,0.9588456,0.97221446
198,10.0,,0.91114104,0.89540607,0.90310675,0.93240404
198,15.0,,0.8997241,0.86323094,0.8870032,0.9371139
198,20.0,,0.8843281,0.8146736,0.85750645,0.8907378
198,25.0,,0.85828745,0.7602495,0.80136365,0.876216
198,30.0,,0.7646906,0.71002203,0.7752384,0.8464801
199,5.0,,0.94216657,0.9355058,0.94707435,0.9563728
199,10.0,,0.90677756,0.89349145,0.9037825,0.92792445
199,15.0,,0.87769943,0.8363318,0.8728494,0.8998144
199,20.0,,0.8426821,0.8295349,0.82874566,0.86637896
199,25.0,,0.8160303,0.80269146,0.8119486,0.8418522
199,30.0,,0.8039026,0.75394475,0.74923116,0.8174679
200,5.0,,0.9891503,0.98430336,0.98621964,0.9862275
200,10.0,,0.9707728,0.9613113,0.9630329,0.9785105
200,15.0,,0.9410156,0.9498105,0.9490489,0.9592036
200,20.0,,0.9339361,0.93388605,0.9252104,0.9577625
200,25.0,,0.9046202,0.91704804,0.90677035,0.91997916
200,30.0,,0.8866379,0.8926912,0.8868446,0.92051435
201,5.0,,0.984291,0.9798309,0.98750395,0.98950046
201,10.0,,0.9618559,0.95362556,0.9663785,0.973279
201,15.0,,0.94802535,0.93233526,0.9430617,0.9535543
201,20.0,,0.9250571,0.8919364,0.9202033,0.93255615
201,25.0,,0.88969934,0.86942494,0.8857024,0.92329633
201,30.0,,0.87961125,0.8489923,0.8921388,0.9165069
202,5.0,,0.99263984,0.9883707,0.9884434,0.988888
202,10.0,,0.9869101,0.9795807,0.9810887,0.98502505
202,15.0,,0.97680074,0.96655375,0.96966606,0.97737044
202,20.0,,0.96859246,0.9573489,0.9557566,0.96699476
202,25.0,,0.9521809,0.9284419,0.93753856,0.9497949
202,30.0,,0.94682974,0.92002606,0.9089892,0.9361565
203,5.0,,0.96446145,0.9666768,0.9579557,0.97189456
203,10.0,,0.9376356,0.9431062,0.94818974,0.9541322
203,15.0,,0.916299,0.92061657,0.9144505,0.9364796
203,20.0,,0.88423336,0.88875234,0.8865721,0.912682
203,25.0,,0.83574533,0.85326004,0.85659194,0.84963214
203,30.0,,0.80615455,0.8011901,0.82086235,0.80516374
204,5.0,,0.9754829,0.965628,0.9681923,0.9778029
204,10.0,,0.95657235,0.94009787,0.93839425,0.9646386
204,15.0,,0.92224973,0.91284466,0.8830663,0.92893547
204,20.0,,0.9000146,0.8886112,0.8774893,0.92582166
204,25.0,,0.87065834,0.863581,0.8552202,0.88979995
204,30.0,,0.8741203,0.84186596,0.81250936,0.88149005
205,5.0,,0.9723096,0.9645935,0.9686413,0.9795155
205,10.0,,0.96303105,0.9397448,0.9317433,0.9617644
205,15.0,,0.93243647,0.8973972,0.9228226,0.93628764
205,20.0,,0.9111252,0.87258714,0.8915398,0.9220689
205,25.0,,0.87735933,0.842521,0.8399315,0.8461775
205,30.0,,0.8688231,0.8102339,0.8635938,0.8818015
206,5.0,,0.97418684,0.96709526,0.9813659,0.9778914
206,10.0,,0.9419985,0.9327308,0.9492478,0.96262705
206,15.0,,0.91076195,0.8866466,0.91798395,0.9177919
206,20.0,,0.87357235,0.8699048,0.88594043,0.9144961
206,25.0,,0.8501003,0.83630574,0.87264127,0.88339746
206,30.0,,0.8413825,0.83356863,0.8728283,0.9012529
207,5.0,,0.9853797,0.9840048,0.98616844,0.987204
207,10.0,,0.97762024,0.96418726,0.97061026,0.9832833
207,15.0,,0.960363,0.9489328,0.9544184,0.9600569
207,20.0,,0.943676,0.9325256,0.91714036,0.94297475
207,25.0,,0.91421026,0.89959633,0.9022561,0.9159807
207,30.0,,0.90023816,0.8708705,0.8617097,0.89374
208,5.0,,0.9257335,0.91744345,0.92245907,0.9469002
208,10.0,,0.85130906,0.8665953,0.87538356,0.8955961
208,15.0,,0.8064055,0.83906126,0.79584,0.8602437
208,20.0,,0.8000558,0.7767639,0.8288673,0.8588703
208,25.0,,0.7595303,0.753824,0.68306226,0.7999735
208,30.0,,0.6863882,0.75661266,0.7144228,0.8103177
209,5.0,,0.9302778,0.90050364,0.9187544,0.9389186
209,10.0,,0.86334515,0.8017634,0.86789805,0.8836359
209,15.0,,0.8220788,0.7351156,0.83810455,0.8607078
209,20.0,,0.8077526,0.69589823,0.7750383,0.74265814
209,25.0,,0.751731,0.6828924,0.7173021,0.7502059
209,30.0,,0.7679956,0.7135261,0.6927681,0.7378548
210,5.0,,0.9791989,0.97099465,0.97701436,0.9735915
210,10.0,,0.9558275,0.92217064,0.9579604,0.9440667
210,15.0,,0.9418845,0.9083597,0.9335162,0.92709064
210,20.0,,0.9065751,0.8791972,0.9066507,0.8998245
210,25.0,,0.8901974,0.85411066,0.89956874,0.86542046
210,30.0,,0.85312635,0.8623101,0.8857757,0.85549533
211,5.0,,0.9614843,0.95408076,0.9652638,0.96934867
211,10.0,,0.93433756,0.9267676,0.9293748,0.95106554
211,15.0,,0.905027,0.8888709,0.90062004,0.9306054
211,20.0,,0.887993,0.8468403,0.85686517,0.89678395
211,25.0,,0.84071046,0.83743435,0.84169126,0.8964923
211,30.0,,0.8175482,0.7964244,0.7832884,0.84319687
212,5.0,,0.9901471,0.9905873,0.9895216,0.99319047
212,10.0,,0.9802093,0.97783077,0.97929287,0.98519874
212,15.0,,0.9779969,0.9716689,0.97142553,0.98017246
212,20.0,,0.96406525,0.96402526,0.9552182,0.96776915
212,25.0,,0.95335543,0.94769263,0.9391549,0.96425337
212,30.0,,0.9369164,0.92990595,0.91909236,0.9541681
213,5.0,,0.89946,0.86990035,0.9046837,0.9137689
213,10.0,,0.87783366,0.7949734,0.8514086,0.86065906
213,15.0,,0.80211604,0.7179303,0.79559594,0.8435864
213,20.0,,0.73495483,0.70272684,0.7104812,0.73153305
213,25.0,,0.76064205,0.6582862,0.66852635,0.75901604
213,30.0,,0.72243094,0.62104523,0.64918023,0.7151896
214,5.0,,0.9918714,0.9891396,0.9905727,0.9917594
214,10.0,,0.9815276,0.9829884,0.98223114,0.9862682
214,15.0,,0.9708284,0.96509326,0.967636,0.97467667
214,20.0,,0.95369285,0.94198793,0.9583347,0.9632465
214,25.0,,0.9277926,0.93650603,0.93768597,0.9605461
214,30.0,,0.91685724,0.91327506,0.92357105,0.93189013
215,5.0,,0.913335,0.8895593,0.8832866,0.89442605
215,10.0,,0.865455,0.81991404,0.7911837,0.8832764
215,15.0,,0.8009562,0.7200939,0.6875443,0.77015376
215,20.0,,0.74843794,0.7387861,0.7101514,0.7968204
215,25.0,,0.74202204,0.6827486,0.63198024,0.7135265
215,30.0,,0.6500233,0.63219327,0.52391756,0.6718054
216,5.0,,0.95755136,0.93522614,0.9479284,0.95093477
216,10.0,,0.9391981,0.90860695,0.9273971,0.92521566
216,15.0,,0.9023478,0.88638884,0.88794774,0.8814256
216,20.0,,0.89075506,0.8322773,0.8651888,0.8645615
216,25.0,,0.8577572,0.81851894,0.81904775,0.82774496
216,30.0,,0.78472686,0.7491575,0.7902234,0.8224901
217,5.0,,0.95893407,0.93886364,0.95067745,0.94944227
217,10.0,,0.9318783,0.92097664,0.92390835,0.9171921
217,15.0,,0.8979145,0.8356342,0.8666256,0.8602671
217,20.0,,0.892846,0.8667688,0.8546404,0.86844784
217,25.0,,0.8116235,0.762623,0.83763236,0.8206811
217,30.0,,0.78603965,0.73812073,0.72820497,0.7829632
218,5.0,,0.93515605,0.91428256,0.9235521,0.9407583
218,10.0,,0.8962438,0.7917803,0.8708454,0.8916428
218,15.0,,0.8542419,0.79302156,0.8368183,0.8683841
218,20.0,,0.8023835,0.6991626,0.7577482,0.8426394
218,25.0,,0.7867541,0.70392215,0.7190983,0.7428396
218,30.0,,0.76713663,0.664236,0.6953417,0.7464426
219,5.0,,0.91260797,0.87054795,0.89643925,0.9190737
219,10.0,,0.8709671,0.7810443,0.83088714,0.83628535
219,15.0,,0.838032,0.7011484,0.76765454,0.7839634
219,20.0,,0.79162675,0.6985108,0.7155361,0.76036894
219,25.0,,0.70438707,0.52987444,0.6580133,0.7022674
219,30.0,,0.62702435,0.5531957,0.6312103,0.72350657
220,5.0,,0.9074865,0.8816384,0.86570203,0.9145253
220,10.0,,0.8622235,0.7894836,0.8005615,0.8393166
220,15.0,,0.7913611,0.7822733,0.75116986,0.79976064
220,20.0,,0.718956,0.63886553,0.6448586,0.68263805
220,25.0,,0.6751029,0.6461054,0.54142016,0.70796734
220,30.0,,0.65670896,0.6377432,0.6173786,0.6604134
221,5.0,,0.9578871,0.95295644,0.96618944,0.9692727
221,10.0,,0.9254563,0.90690464,0.92951536,0.9465986
221,15.0,,0.9079553,0.8820355,0.8960818,0.91942716
221,20.0,,0.8618816,0.8410591,0.8703094,0.8863213
221,25.0,,0.8358244,0.8232519,0.84264106,0.8638258
221,30.0,,0.8498608,0.81639636,0.8375066,0.8679935
222,5.0,,0.9317516,0.92915446,0.92973125,0.9576114
222,10.0,,0.89957654,0.84946233,0.8795827,0.90634334
222,15.0,,0.8725786,0.85760015,0.8564126,0.875438
222,20.0,,0.8148884,0.815485,0.7591744,0.8342355
222,25.0,,0.80325955,0.76817954,0.80842704,0.79767346
222,30.0,,0.76694924,0.75804806,0.76309246,0.77000856
223,5.0,,0.98317975,0.9755583,0.9817111,0.98843455
223,10.0,,0.96678805,0.958601,0.96449363,0.9757851
223,15.0,,0.94764006,0.94514865,0.95102865,0.9672751
223,20.0,,0.9360651,0.9332749,0.93115765,0.952728
223,25.0,,0.90339273,0.8977671,0.908075,0.9441551
223,30.0,,0.89844716,0.89471877,0.88887745,0.9287572
224,5.0,,0.9758318,0.9562731,0.9738013,0.9764251
224,10.0,,0.9499691,0.9269549,0.9392119,0.965082
224,15.0,,0.91935325,0.88327897,0.9030095,0.9067524
224,20.0,,0.8906283,0.8306654,0.8783339,0.89466757
224,25.0,,0.83353084,0.7652293,0.8438906,0.87267786
224,30.0,,0.82672805,0.76878893,0.80549484,0.8477304
225,5.0,,0.9880535,0.986834,0.9874777,0.991949
225,10.0,,0.97439885,0.96958303,0.97726715,0.98538023
225,15.0,,0.96602476,0.95755374,0.9508195,0.97509235
225,20.0,,0.94875383,0.94416714,0.9318491,0.9639716
225,25.0,,0.9190205,0.9065373,0.9122512,0.9494594
